hip_angle,knee_angle,hip_force_y,knee_force_y,hip_force_x,knee_force_x,hip_force_z,knee_force_z,hip_torque,knee_torque
18.0602,30.192,-0.628638,-0.740967,-3.73778,-2.84222,-9.91916,-11.2503,-124.446,709.299
17.9046,30.0956,-0.679816,-0.779619,-3.64147,-2.88064,-9.90113,-11.2045,-105.232,719.111
17.7546,30.0125,-0.66924,-0.810382,-3.60843,-2.86573,-9.88184,-11.1785,-99.8192,721.212
17.2136,29.7026,-0.581971,-0.808298,-3.63483,-2.83781,-9.89409,-11.177,-89.9859,718.425
17.0636,29.5459,-0.522798,-0.801532,-3.63475,-2.82578,-9.92079,-11.1667,-93.2992,712.921
16.6583,29.3291,-0.491018,-0.847481,-3.61008,-2.78751,-9.92507,-11.1425,-95.0449,700.952
16.2352,29.166,-0.43911,-0.880665,-3.55903,-2.75601,-9.85049,-11.0492,-93.2242,688.61
15.8926,28.996,-0.410856,-0.878619,-3.47477,-2.72753,-9.74806,-10.9314,-87.9237,680.868
15.5732,28.7872,-0.419652,-0.930733,-3.36148,-2.63777,-9.63665,-10.8078,-79.1226,678.584
15.3098,28.6077,-0.428966,-1.00766,-3.26114,-2.53737,-9.52883,-10.6811,-70.6965,676.967
15.0311,28.4963,-0.467812,-1.06637,-3.1771,-2.4931,-9.45869,-10.5774,-60.0016,679.122
14.7746,28.3113,-0.546862,-1.12157,-3.08687,-2.49148,-9.46371,-10.5442,-44.3262,683.57
14.4858,28.078,-0.659465,-1.14379,-2.9917,-2.54556,-9.54158,-10.5891,-26.7103,691.374
14.2534,27.8899,-0.779455,-1.19586,-2.91355,-2.59419,-9.66498,-10.6947,-4.92446,703.597
13.9998,27.6655,-0.882012,-1.22075,-2.88261,-2.62603,-9.78521,-10.8252,13.9843,715.679
13.7651,27.5642,-0.9531,-1.24498,-2.91063,-2.61748,-9.86929,-10.9447,26.2583,725.893
13.5781,27.4201,-0.979314,-1.29058,-2.92821,-2.5935,-9.96497,-11.0621,38.7494,740.237
13.3473,27.2164,-1.01649,-1.36432,-2.89982,-2.56322,-10.0709,-11.1672,54.6559,752.45
13.1385,27.1095,-1.07295,-1.41663,-2.87638,-2.57556,-10.1735,-11.2535,71.7295,765.802
12.8848,27.0179,-1.12235,-1.4286,-2.86203,-2.60517,-10.2507,-11.3075,86.8044,774.137
12.6352,26.8562,-1.11926,-1.44427,-2.84094,-2.57798,-10.291,-11.3275,88.7774,769.604
12.3702,26.7304,-1.12601,-1.43867,-2.83162,-2.55389,-10.2924,-11.3269,91.7509,764.999
12.1209,26.6255,-1.14802,-1.42463,-2.82315,-2.50567,-10.2185,-11.2776,90.6976,756.904
11.855,26.5146,-1.20172,-1.39428,-2.81396,-2.47346,-10.1298,-11.2213,95.1843,752.32
11.6114,26.396,-1.26974,-1.38531,-2.76598,-2.48949,-10.0879,-11.1731,111.607,757.38
11.438,26.3035,-1.3026,-1.40098,-2.70056,-2.51618,-10.084,-11.1304,131.987,767.779
11.2363,26.2317,-1.32547,-1.41532,-2.64665,-2.54806,-10.1216,-11.1321,152.963,779.644
11.0711,26.1488,-1.30907,-1.40243,-2.63545,-2.567,-10.1557,-11.1563,163.659,786.198
10.8932,26.0915,-1.29589,-1.36751,-2.66562,-2.585,-10.1767,-11.1932,168.573,789.113
10.7346,26.0568,-1.2793,-1.31416,-2.73807,-2.60558,-10.1814,-11.2268,171.295,790.067
10.5749,26.0703,-1.26806,-1.25905,-2.8137,-2.6248,-10.1765,-11.2459,173.841,790.998
10.401,26.0815,-1.2531,-1.22063,-2.8435,-2.62678,-10.1491,-11.2243,172.177,789.64
10.2027,26.0975,-1.23011,-1.21455,-2.81866,-2.63274,-10.1088,-11.1649,175.942,792.918
9.9849,26.0991,-1.21914,-1.23342,-2.75083,-2.67137,-10.0611,-11.0799,195.305,807.079
9.74994,26.1068,-1.20643,-1.28878,-2.69507,-2.66247,-9.99192,-10.9913,211.281,815.254
9.53469,26.1142,-1.22022,-1.23076,-2.6834,-2.71519,-9.91645,-10.9162,220.919,821.962
9.30153,26.0642,-1.26059,-1.17627,-2.69153,-2.75126,-9.87125,-10.8853,225.579,820.897
9.11068,26.0639,-1.30117,-1.13772,-2.68056,-2.77555,-9.79103,-10.8092,228.74,820.766
8.89999,26.0506,-1.3475,-1.14272,-2.62152,-2.82057,-9.7488,-10.7418,239.484,827.287
8.67257,26.0429,-1.37292,-1.15669,-2.54861,-2.88019,-9.72984,-10.6809,252.972,836.526
8.42937,26.0512,-1.35953,-1.14453,-2.49736,-2.93372,-9.70285,-10.6177,265.752,844.274
8.16887,26.0362,-1.33395,-1.12261,-2.45953,-2.9721,-9.6571,-10.5516,276.801,850.122
7.88051,26.0173,-1.33249,-1.09474,-2.44695,-2.97733,-9.55421,-10.4593,280.868,849.907
7.55818,26.1097,-1.37103,-1.06751,-2.4621,-2.98621,-9.41305,-10.3403,284.346,850.828
7.19473,26.1532,-1.41137,-1.08158,-2.44236,-2.97543,-9.27575,-10.2047,287.697,850.76
6.82918,26.198,-1.4229,-1.12126,-2.38138,-2.96138,-9.16255,-10.0656,288.5,852.624
6.44687,26.1786,-1.4412,-1.13148,-2.27727,-3.00685,-9.09735,-9.95124,300.373,864.378
6.07682,26.1379,-1.45706,-1.17166,-2.13845,-3.06487,-9.05211,-9.84788,322.226,880.719
5.67051,26.1385,-1.49128,-1.2117,-2.0374,-3.0979,-8.99711,-9.76445,340.726,891.965
5.29915,26.1637,-1.54156,-1.18772,-2.04517,-3.14816,-8.94289,-9.71662,354.186,899.388
4.91471,26.1961,-1.61891,-1.10538,-2.07141,-3.21898,-8.90591,-9.69325,362.008,904.982
4.52216,26.1659,-1.66051,-1.10265,-2.04865,-3.26558,-8.91018,-9.68427,373.945,912.959
4.09771,26.0784,-1.65733,-1.12358,-1.97718,-3.30441,-8.92341,-9.65693,394.641,926.445
3.62775,26.0299,-1.6048,-1.14891,-1.93577,-3.30368,-8.9253,-9.62712,403.197,937.219
3.16891,25.9618,-1.6039,-1.13379,-1.93219,-3.31461,-8.92908,-9.6259,413.794,944.657
2.69079,25.8786,-1.61953,-1.11119,-1.9379,-3.32147,-8.90537,-9.61353,419.52,950.687
2.21761,25.8497,-1.68459,-1.07506,-1.94992,-3.34898,-8.86463,-9.59241,424.359,954.52
1.70649,25.7081,-1.77851,-0.989553,-1.93526,-3.41479,-8.84052,-9.57082,434.971,960.92
1.26009,25.7431,-1.79753,-1.03912,-1.93969,-3.4138,-8.81233,-9.52923,438.988,964.64
0.7773,25.6729,-1.81895,-1.06652,-1.85794,-3.45018,-8.79753,-9.47217,453.999,975.994
0.304519,25.4879,-1.87047,-1.06817,-1.72308,-3.5166,-8.80286,-9.43299,474.656,985.738
-0.144409,25.4019,-1.96471,-1.04997,-1.65609,-3.57283,-8.79733,-9.41793,488.039,990.448
-0.590637,25.3332,-2.06804,-1.00174,-1.63119,-3.61568,-8.78538,-9.42309,500.921,995.381
-1.00055,25.1437,-2.09754,-0.988176,-1.6111,-3.61634,-8.80811,-9.46922,506.633,1000.54
-1.40861,25.0791,-2.0728,-1.04739,-1.60556,-3.54741,-8.82936,-9.51712,506.168,1002.31
-1.82197,24.8729,-1.99996,-1.06816,-1.60619,-3.51775,-8.90086,-9.58075,508.801,1005.45
-2.44216,24.7258,-1.97346,-1.04583,-1.66196,-3.52463,-8.9779,-9.64868,517.825,1005.98
-2.63126,24.5815,-2.03408,-0.983106,-1.67112,-3.56691,-9.05548,-9.72943,519.261,1002.83
-3.14309,24.4255,-2.13529,-0.869951,-1.72411,-3.64049,-9.13088,-9.81902,534.669,1006.06
-3.42507,24.3343,-2.15639,-0.865376,-1.76789,-3.62254,-9.15984,-9.87149,532.329,1002.28
-3.74771,24.1988,-2.16894,-0.847316,-1.76399,-3.58737,-9.13899,-9.87798,530.852,999.469
-4.06418,24.0758,-2.17131,-0.840225,-1.74333,-3.5449,-9.09261,-9.85099,528.682,996.498
-4.38344,23.9577,-2.16567,-0.829907,-1.73698,-3.48587,-9.03058,-9.80202,523.942,989.344
-4.71243,23.7809,-2.19167,-0.796132,-1.70856,-3.4606,-8.97297,-9.73895,528.491,984.741
-5.01532,23.6651,-2.21723,-0.77784,-1.66069,-3.4209,-8.86015,-9.61965,531.564,974.034
-5.30572,23.4878,-2.20499,-0.738537,-1.55833,-3.3315,-8.61623,-9.38559,522.309,949.357
-5.53247,23.3638,-2.15953,-0.681771,-1.47701,-3.20963,-8.25111,-9.05764,509.435,916.089
-5.747,23.2118,-2.08268,-0.65265,-1.39126,-3.08477,-7.93724,-8.78062,493.201,886.636
-5.92365,23.0297,-2.04616,-0.626991,-1.29342,-3.02479,-7.66442,-8.52205,493.85,867.057
-6.0743,22.924,-2.03134,-0.555968,-1.21673,-2.98103,-7.37423,-8.23382,499.523,849.882
-6.16367,22.8449,-1.99741,-0.509435,-1.16967,-2.90231,-7.04872,-7.90063,501.324,827.15
-6.30971,22.7664,-1.95587,-0.454674,-1.1462,-2.81609,-6.72313,-7.56425,496.947,800.243
-6.41408,22.7336,-1.8852,-0.38166,-1.14896,-2.70785,-6.36927,-7.20928,482.657,768.599
-6.49167,22.6924,-1.81424,-0.341978,-1.13579,-2.59095,-5.99945,-6.84819,468.179,735.87
-6.57282,22.6887,-1.74235,-0.301195,-1.10668,-2.46474,-5.65999,-6.52681,447.087,700.496
-6.59668,22.6477,-1.63061,-0.266629,-1.07346,-2.35224,-5.36546,-6.23546,429.209,671.664
-6.63251,22.6208,-1.53125,-0.247228,-1.00855,-2.26574,-5.13244,-5.98703,419.383,649.259
-6.61071,22.6178,-1.43802,-0.236573,-0.930029,-2.19051,-4.92287,-5.74913,414.202,628.903
-6.5656,22.6478,-1.34393,-0.219594,-0.866196,-2.09975,-4.70748,-5.51543,402.522,603.634
-6.4932,22.6439,-1.23248,-0.202621,-0.827801,-1.99799,-4.52583,-5.33532,381.25,576.895
-6.36753,22.6804,-1.14048,-0.189891,-0.820534,-1.91896,-4.39294,-5.22386,362.771,557.321
-6.18316,22.8172,-1.06611,-0.194704,-0.832834,-1.85426,-4.2775,-5.14377,347.282,541.818
-5.99788,22.8377,-1.0252,-0.182176,-0.832422,-1.82493,-4.17285,-5.06941,343.106,534.575
-5.81186,22.9049,-1.03625,-0.173786,-0.81483,-1.84442,-4.08316,-4.98482,351.122,534.717
-5.63671,22.9356,-1.07247,-0.148603,-0.807156,-1.87293,-4.01036,-4.89444,358.642,531.661
-5.4461,22.9945,-1.07645,-0.142947,-0.825711,-1.84467,-3.94691,-4.81109,350.615,519.284
-5.25966,23.0763,-1.08301,-0.130662,-0.845148,-1.82296,-3.8985,-4.75039,340.757,507.934
-5.0845,23.1001,-1.08413,-0.128983,-0.831164,-1.81146,-3.83629,-4.69623,337.771,502.575
-4.92677,23.1175,-1.0515,-0.144837,-0.799208,-1.78905,-3.75961,-4.63674,334.978,501.524
-4.78575,23.1288,-1.03855,-0.155005,-0.789969,-1.77394,-3.69924,-4.58906,336.334,501.165
-4.67723,23.1549,-1.04185,-0.166571,-0.806319,-1.77257,-3.68619,-4.56517,339.562,502.769
-4.73837,23.1329,-1.05851,-0.168716,-0.828653,-1.77467,-3.71966,-4.57817,340.036,501.271
-4.56026,23.095,-1.03809,-0.175992,-0.824907,-1.75742,-3.76911,-4.60947,331.887,495.076
-4.53322,23.0022,-0.979099,-0.197104,-0.807808,-1.72987,-3.81463,-4.65786,322.827,489.726
-4.47069,22.9143,-0.925256,-0.214924,-0.803243,-1.70018,-3.84087,-4.71209,312.659,484.653
-4.4454,22.8498,-0.899098,-0.222299,-0.832999,-1.66636,-3.85126,-4.75947,302.85,479.128
-4.30135,22.8093,-0.917198,-0.225727,-0.866066,-1.63847,-3.88871,-4.8145,293.641,474.924
-4.23577,22.7536,-0.981721,-0.236522,-0.862364,-1.63907,-3.97438,-4.8862,289.133,473.998
-4.07698,22.7056,-1.06257,-0.246705,-0.833043,-1.68058,-4.07223,-4.95562,292.735,477.288
-4.02038,22.6532,-1.11342,-0.242275,-0.832908,-1.73164,-4.15347,-5.02375,296.671,481.231
-4.06864,22.6382,-1.11863,-0.254399,-0.853115,-1.75684,-4.18257,-5.06019,299.119,484.475
-3.98162,22.6615,-1.09975,-0.280672,-0.868495,-1.75038,-4.16886,-5.06346,297.95,486.699
-3.91503,22.6775,-1.09805,-0.299752,-0.870487,-1.75108,-4.16491,-5.06962,299.204,490.563
-3.80349,22.7174,-1.11836,-0.316346,-0.848508,-1.76333,-4.1821,-5.0815,300.056,494.842
-3.69272,22.7618,-1.14764,-0.333541,-0.822287,-1.79721,-4.23478,-5.1152,305.037,501.371
-3.60663,22.8133,-1.16434,-0.336942,-0.821153,-1.84215,-4.29945,-5.15824,314.283,510.704
-3.515,22.893,-1.14771,-0.350449,-0.857452,-1.8465,-4.34634,-5.19897,314.957,512.975
-3.41885,22.9625,-1.13128,-0.349144,-0.907846,-1.8434,-4.38367,-5.24336,312.611,515.262
-3.30111,23.0032,-1.14511,-0.337648,-0.949184,-1.85209,-4.42637,-5.3049,310.362,518.052
-3.22246,23.0477,-1.16506,-0.31413,-0.993442,-1.87387,-4.48917,-5.39067,308.014,522.11
-3.14206,23.1176,-1.17215,-0.339088,-0.99289,-1.89606,-4.57233,-5.48376,309.356,529.248
-3.09841,23.0993,-1.17788,-0.359659,-0.959897,-1.94501,-4.67954,-5.58016,316.478,540.096
-3.06687,23.1275,-1.18435,-0.35083,-0.982729,-1.99128,-4.7943,-5.68177,317.785,545.798
-3.09313,23.1464,-1.18434,-0.336698,-1.05051,-2.01204,-4.88756,-5.76832,314.052,547.057
-3.05379,23.2253,-1.19135,-0.321398,-1.12007,-2.02039,-4.94005,-5.82779,312.126,549.276
-3.02549,23.2429,-1.19518,-0.332563,-1.14114,-2.01854,-4.95342,-5.85767,312.429,552.625
-3.00741,23.247,-1.21062,-0.337069,-1.1257,-2.04319,-4.96567,-5.8793,318.272,560.563
-3.0082,23.2421,-1.24476,-0.34411,-1.10977,-2.08457,-5.01371,-5.92576,324.184,567.598
-2.9753,23.2428,-1.27912,-0.345202,-1.10484,-2.12555,-5.07515,-5.97281,327.269,572.285
-3.05801,23.2001,-1.33136,-0.338806,-1.11206,-2.16654,-5.1592,-6.04348,328.331,574.437
-3.06516,23.1599,-1.38249,-0.32941,-1.13778,-2.19418,-5.23399,-6.11323,326.352,575.396
-3.12135,23.1487,-1.40701,-0.313672,-1.17787,-2.20456,-5.29017,-6.17169,322.463,575.179
-3.12035,23.109,-1.41859,-0.296823,-1.19948,-2.21457,-5.34202,-6.2292,320.012,575.573
-3.12305,23.0667,-1.43975,-0.287738,-1.21294,-2.24664,-5.40284,-6.29856,322.567,581.54
-3.19548,23.0084,-1.47588,-0.290463,-1.23174,-2.28703,-5.47862,-6.38511,328.498,588.778
-3.2316,22.9804,-1.532,-0.290712,-1.25329,-2.33256,-5.58319,-6.49032,331.225,595.289
-3.23767,22.9374,-1.5728,-0.294829,-1.25675,-2.36238,-5.67917,-6.57752,332.683,599.333
-3.24087,22.8987,-1.60079,-0.270139,-1.25733,-2.40011,-5.76673,-6.6588,334.492,603.933
-3.21573,22.8749,-1.62343,-0.289071,-1.26737,-2.41238,-5.8204,-6.72556,338.093,608.393
-3.1624,22.8429,-1.66749,-0.252017,-1.29589,-2.45299,-5.86473,-6.79041,343.383,613.901
-3.18848,22.8142,-1.69386,-0.240863,-1.33573,-2.46661,-5.90757,-6.85412,342.005,613.809
-3.2041,22.7717,-1.69475,-0.218089,-1.36309,-2.46977,-5.95482,-6.90177,338.835,614.518
-3.24,22.7088,-1.67865,-0.242806,-1.34761,-2.44166,-6.01086,-6.93929,334.572,612.841
-3.32134,22.6858,-1.64636,-0.2763,-1.35694,-2.39565,-6.04952,-6.96147,328.933,610.711
-3.38834,22.6651,-1.63119,-0.271938,-1.39128,-2.37668,-6.06634,-6.97437,325.904,607.889
-3.451,22.6192,-1.64171,-0.234751,-1.41906,-2.3865,-6.04583,-6.96647,325.173,604.31
-3.54653,22.5665,-1.65828,-0.207713,-1.43047,-2.40891,-6.03374,-6.97212,327.87,603.522
-3.58858,22.5354,-1.64327,-0.209383,-1.44804,-2.40809,-6.03481,-6.98371,329.818,603.849
-3.65075,22.495,-1.65148,-0.233895,-1.42256,-2.39563,-6.06883,-7.01357,331.868,606.791
-3.57209,22.4494,-1.69688,-0.267851,-1.35744,-2.40181,-6.13654,-7.063,333.468,609.221
-3.59091,22.4265,-1.75926,-0.252757,-1.33318,-2.44883,-6.20899,-7.12276,340.59,615.598
-3.59104,22.4035,-1.7983,-0.249889,-1.36129,-2.48005,-6.26477,-7.18707,347.732,619.346
-3.5592,22.397,-1.78443,-0.217631,-1.4158,-2.48025,-6.28792,-7.2317,343.877,618.072
-3.4921,22.4161,-1.73693,-0.23443,-1.47331,-2.42809,-6.29285,-7.26698,333.947,611.211
-3.45392,22.4094,-1.6983,-0.210102,-1.51601,-2.39651,-6.30049,-7.28942,323.796,606.555
-3.47841,22.4609,-1.69482,-0.230746,-1.53339,-2.37691,-6.32535,-7.31249,318.648,603.388
-3.44892,22.4385,-1.73238,-0.247594,-1.51634,-2.40439,-6.37354,-7.34264,325.604,609.561
-3.50474,22.472,-1.77371,-0.263225,-1.50237,-2.44303,-6.42218,-7.37998,336.339,618.515
-3.47658,22.4703,-1.77588,-0.271659,-1.49002,-2.47402,-6.47077,-7.4274,344.749,625.822
-3.4587,22.4531,-1.76539,-0.267602,-1.48082,-2.48436,-6.50841,-7.47855,346.758,628.579
-3.42739,22.453,-1.77247,-0.250992,-1.50156,-2.49925,-6.55311,-7.54041,346.784,629.289
-3.40456,22.4374,-1.77944,-0.218719,-1.53885,-2.50501,-6.6038,-7.59963,342.137,626.785
-3.39828,22.4252,-1.76968,-0.213337,-1.57215,-2.4927,-6.65582,-7.64458,335.698,622.435
-3.41972,22.4224,-1.76375,-0.221376,-1.59856,-2.49205,-6.71501,-7.68677,335.187,622.494
-3.3977,22.4107,-1.78365,-0.244956,-1.60131,-2.49724,-6.76333,-7.72484,337.476,624.825
-3.41953,22.3745,-1.8183,-0.235344,-1.60855,-2.52091,-6.79061,-7.75841,342.404,630.482
-3.46524,22.3646,-1.83288,-0.254157,-1.62258,-2.51952,-6.80738,-7.79725,343.335,633.138
-3.44898,22.3397,-1.81793,-0.257563,-1.63638,-2.50807,-6.8295,-7.83305,338.478,632.446
-3.41767,22.3102,-1.79714,-0.259307,-1.64241,-2.49678,-6.86804,-7.86847,332.477,629.563
-3.38009,22.2505,-1.80777,-0.269217,-1.64114,-2.50566,-6.93258,-7.92047,329.949,629.169
-3.4088,22.1868,-1.88431,-0.286964,-1.60146,-2.54001,-7.0102,-7.9901,334.146,632.594
-3.43592,22.1371,-1.97257,-0.307129,-1.55414,-2.58924,-7.08795,-8.06425,344.32,641.866
-3.38635,22.1323,-2.02612,-0.304367,-1.53241,-2.62111,-7.14637,-8.1252,352.079,648.79
-3.48466,22.081,-2.02638,-0.297847,-1.57532,-2.61642,-7.18968,-8.18544,353.898,651.522
-3.49526,22.0651,-2.00374,-0.287081,-1.65035,-2.59765,-7.2422,-8.25996,348.142,651.938
-3.46843,22.0365,-1.98612,-0.275692,-1.71178,-2.58424,-7.31029,-8.34158,343.928,650.716
-3.48839,21.9931,-1.98395,-0.277906,-1.75757,-2.58524,-7.40128,-8.43155,340.651,651.197
-3.5691,21.9485,-1.99688,-0.28344,-1.77954,-2.60156,-7.4959,-8.51463,340.017,653.73
-3.53655,21.9327,-1.99442,-0.304037,-1.75176,-2.62074,-7.57552,-8.57694,344.099,658.549
-3.62341,21.7922,-1.99065,-0.312069,-1.69075,-2.64303,-7.63269,-8.62758,349.396,663.751
-3.65601,21.7656,-2.0019,-0.309756,-1.68838,-2.64907,-7.63443,-8.64563,352.924,667.636
-3.66837,21.7467,-2.03875,-0.30493,-1.71975,-2.63845,-7.60776,-8.64377,353.129,668.521
-3.66926,21.726,-2.07603,-0.302384,-1.7541,-2.62047,-7.59458,-8.64351,349.633,666.271
-3.72477,21.67,-2.07366,-0.30365,-1.74199,-2.60147,-7.60629,-8.63684,344.168,662.706
-3.62354,21.6477,-2.04351,-0.318894,-1.67884,-2.60635,-7.6505,-8.64068,347.984,664.061
-3.65022,21.5826,-2.02702,-0.338541,-1.59758,-2.63284,-7.67606,-8.64029,357.835,670.596
-3.61883,21.5246,-2.04026,-0.348752,-1.54927,-2.66387,-7.67458,-8.64856,370.687,680.198
-3.60349,21.4762,-2.05268,-0.337692,-1.55912,-2.65989,-7.65411,-8.66754,372.085,682.054
-3.5354,21.4226,-2.07925,-0.319737,-1.59672,-2.63548,-7.63834,-8.69468,367.873,680.325
-3.4696,21.4208,-2.12311,-0.299009,-1.6589,-2.61771,-7.6162,-8.70751,366.06,679.602
-3.53352,21.2928,-2.13754,-0.302339,-1.66975,-2.5832,-7.57124,-8.67638,360.952,674.919
-3.63787,21.1803,-2.09923,-0.323326,-1.62585,-2.52168,-7.47764,-8.57616,356.847,665.417
-3.79394,20.9485,-2.02083,-0.346735,-1.53074,-2.45444,-7.33385,-8.41105,349.874,653.717
-3.98465,20.7486,-1.92556,-0.357654,-1.42737,-2.3944,-7.16046,-8.21053,350.34,642.07
-4.19408,20.5018,-1.79116,-0.361881,-1.34477,-2.29544,-6.93646,-7.97063,342.896,625.185
-4.42791,20.2233,-1.71364,-0.368306,-1.28543,-2.19686,-6.68944,-7.73259,335.495,607.109
-4.71272,19.8859,-1.68736,-0.394647,-1.20258,-2.09764,-6.42922,-7.48717,326.618,588.363
-5.03453,19.5402,-1.66062,-0.397228,-1.09257,-2.01087,-6.17008,-7.22154,318.518,566.99
-5.38736,19.1613,-1.60213,-0.380412,-0.964269,-1.92593,-5.92698,-6.9482,311.737,545.462
-5.74081,18.749,-1.55248,-0.374285,-0.866907,-1.8275,-5.64896,-6.65601,302.929,523.81
-6.07391,18.2965,-1.52417,-0.373931,-0.810351,-1.71444,-5.31537,-6.33981,294.575,503.326
-6.40662,17.955,-1.47,-0.367841,-0.760102,-1.60614,-4.97248,-6.01526,286.612,483.274
-6.83095,17.4252,-1.40358,-0.336959,-0.644934,-1.52506,-4.64928,-5.69046,275.332,457.437
-7.23609,16.9273,-1.35191,-0.28037,-0.511272,-1.49681,-4.33409,-5.35382,270.682,436.096
-7.62015,16.5129,-1.30459,-0.26617,-0.37092,-1.45912,-3.99671,-4.99005,265.392,413.38
-8.00898,16.0834,-1.25306,-0.256542,-0.228352,-1.41862,-3.61439,-4.58303,257.752,389.483
-8.37057,15.7682,-1.15696,-0.236074,-0.148923,-1.32722,-3.17539,-4.13982,240.093,361.012
-8.71364,15.4569,-1.06053,-0.193459,-0.0583791,-1.24605,-2.65611,-3.63591,233.205,338.714
-9.02117,15.0716,-0.925574,-0.14565,0.035271,-1.14001,-2.13139,-3.13531,221.192,314.147
-9.259,14.8689,-0.71838,-0.124903,0.0792345,-0.963388,-1.57499,-2.59515,197.372,283.393
-9.40064,14.9104,-0.540157,-0.089884,0.106444,-0.82063,-1.0163,-2.03514,176.309,252.537
-9.49758,15.0213,-0.402165,-0.114106,0.225475,-0.74614,-0.507248,-1.49627,165.9,227.658
-9.50237,15.0736,-0.25546,-0.148445,0.370386,-0.678132,-0.0683917,-1.01871,157.288,206.771
-9.34553,15.5509,0.0313626,-0.240828,0.462312,-0.459601,0.314103,-0.59633,122.046,178.638
-9.1501,15.8579,0.113259,-0.18168,0.486934,-0.373965,0.639073,-0.283703,98.3933,147.167
-8.77477,16.5489,0.180949,-0.189061,0.575653,-0.311191,0.925807,0.01638,99.7829,132.387
-8.29471,17.2757,0.275111,-0.216536,0.635883,-0.2152,1.11581,0.229063,81.6311,113.094
-7.68892,18.3327,0.35368,-0.232139,0.726639,-0.151697,1.35269,0.503775,71.0089,91.761
-6.96246,19.5151,0.478476,-0.0837683,0.620341,0.0481862,1.61141,0.738719,-7.18395,1.97284
-6.0777,20.7134,0.535883,-0.110971,0.620601,0.123005,1.60629,0.744949,-10.0247,6.75958
-5.15296,22.0611,0.606402,-0.115714,0.580308,0.21625,1.62886,0.764262,-14.5379,10.3191
-4.23167,23.5947,0.598862,-0.0856866,0.525036,0.233189,1.64762,0.766584,-12.5799,7.39822
-3.17994,25.1413,0.499262,-0.0306819,0.456277,0.185106,1.65586,0.74096,-8.91397,0.309123
-2.1645,26.6632,0.425196,0.00585623,0.404217,0.116568,1.61509,0.687604,-0.268991,-7.98627
-1.09777,28.2162,0.422851,0.0054017,0.37173,0.0825104,1.53098,0.622105,0.876704,-12.7674
-0.0824438,29.6643,0.518764,-0.0150625,0.337507,0.10377,1.41821,0.551578,-1.60785,-11.5865
0.856961,30.9416,0.632811,-0.0261679,0.264853,0.181565,1.3453,0.492801,-4.03195,-5.02949
1.85669,32.1152,0.67648,-0.0162143,0.171587,0.284966,1.35037,0.456762,-12.1055,3.26988
2.78462,33.1201,0.656575,-0.00565866,0.105322,0.370773,1.40471,0.436618,-15.6382,9.71885
3.66619,34.0805,0.688394,-0.00322283,0.11415,0.42149,1.42579,0.423906,-17.1977,14.7625
4.48289,35.0049,0.781695,-0.0107361,0.180715,0.447697,1.39396,0.41396,-22.0049,16.4918
5.30817,35.8129,0.856421,-0.0304862,0.268771,0.470553,1.35585,0.407074,-27.9702,16.8225
6.07891,36.4712,0.86907,-0.0500989,0.334862,0.491703,1.34295,0.401967,-32.1992,17.7655
6.81678,37.1251,0.796638,-0.0473533,0.349873,0.483335,1.35011,0.396827,-33.5511,15.3474
7.51085,37.8012,0.743924,-0.0304107,0.356707,0.443974,1.34045,0.393157,-29.8098,12.7008
8.27147,38.3429,0.709106,-0.0114175,0.374082,0.393392,1.33161,0.393725,-23.9924,8.94672
8.91975,38.8504,0.679498,0.00476922,0.398524,0.348578,1.33122,0.403088,-20.1179,4.5386
9.58936,39.3035,0.652259,0.0179374,0.437583,0.324274,1.33104,0.421708,-18.3024,3.08548
10.2747,39.6954,0.604255,0.0179343,0.486015,0.314157,1.32114,0.439156,-18.3315,1.81949
10.8922,39.9692,0.526665,0.0143761,0.517234,0.31807,1.33151,0.451219,-17.2661,1.97706
11.5359,40.1855,0.420379,0.021758,0.509203,0.328463,1.3757,0.455767,-18.9296,2.88582
12.0976,40.418,0.391796,0.0411393,0.502845,0.334355,1.40776,0.452507,-17.9258,2.96549
12.6959,40.6424,0.438833,0.0635109,0.517168,0.331248,1.41167,0.448069,-15.5107,2.18824
13.2726,40.878,0.463347,0.0759532,0.533999,0.327,1.40256,0.444523,-17.1608,1.86382
13.8661,41.0383,0.494675,0.0604256,0.568406,0.339973,1.37427,0.441472,-19.2235,2.73979
14.3682,41.2415,0.524942,0.0295508,0.603912,0.365232,1.33169,0.436754,-26.3013,4.4018
14.8737,41.4436,0.515575,0.00681503,0.609235,0.385588,1.29358,0.429071,-31.1202,7.60211
15.3934,41.7124,0.44684,0.00725658,0.563026,0.391607,1.2877,0.421317,-32.6639,8.88222
15.8469,41.8314,0.379908,0.0249653,0.486538,0.391603,1.31613,0.414984,-33.3304,8.76217
16.2127,42.0261,0.391213,0.0437377,0.457224,0.378374,1.31726,0.406509,-31.4336,7.93439
16.6365,42.2422,0.380387,0.0455344,0.468356,0.335544,1.26708,0.383234,-27.3574,3.44687
17.0292,42.3641,0.35106,0.0398235,0.492905,0.287074,1.19764,0.356504,-21.3937,0.105957
17.2926,42.4457,0.339407,0.0228993,0.520505,0.262796,1.14955,0.34346,-19.6038,-0.43317
17.5299,42.5033,0.344786,0.00470442,0.539791,0.268346,1.14789,0.350455,-20.3728,0.357995
17.7256,42.5405,0.357852,-0.00492404,0.549777,0.292618,1.19163,0.374052,-23.1086,3.23435
17.8804,42.5907,0.371701,-0.00501474,0.566056,0.319197,1.25509,0.406431,-27.8661,4.87091
